1_Taxon_sort_1,2_Taxon_sort_CandB_1,3_Taxon_common_name_2,4_Genus_name_2,5_Species_name_2,6_Subspecies_name_2,7_Taxon_scientific_name_CandB_2,8_Taxonomic_notes_2,9_Family_common_name_2,10_Family_scientific_name_2,11_Order_2,12_Sequence_of_orders_2,13_Family_within_order_2,14_Genus_within_family_2,15_Species_within_genus_2,16_Subspecies_within_species_2,17_Species_2,18_Subspecies_2,19_Ultrataxon_2,20_Ultrataxa_per_species_2,21_Species_per_genus_2,22_Genera_per_family_2,23_Families_per_order_2,24_Species_uniqueness_2,25_Ultrataxon_uniqueness_2,26_Patch_clade_3,27_Hackett_fine_clades_3,28_Hackett_coarse_clades_3,29_Population_description_4,30_Core_taxa_4,31_Non-breeding_populations_of_core_taxa_4,32_Extinct_4,33_Introduced_4,34_Vagrant_4,35_Supplementary_4,36_Endemic_entirely_in_Australia_4,37_Endemic_breeding_only_4,38_Non-breeding_only_4,39_Percent_in_Australia_breeding_4,40_Percent_in_Australia_non-breeding_4,41_Global_IUCN_status_2015_5,42_Global_IUCN_criteria_2015_5,43_Australian_status_1990_5,44_Australian_status_criteria_1990_5,45_Australian_status_2000_5,46_Australian_status_criteria_2000_5,47_Australian_status_2010_5,48_Australian_status_criteria_2010_5,49_Australian_status_July_2015_5,50_Australian_status_criteria_July_2015_5,51_EPBC_Status_July_2015_6,52_EPBC_year_listed_6,53_Bonn_Convention_6,54_CAMBA_6,55_JAMBA_6,56_ROKAMBA_6,57_Migratory_6,58_EPBC_Marine_6,59_ACT_status_2015_6,60_NSW_status_2015_6,61_NT_status_2015_6,62_QLD_status_2015_6,63_SA_status_2015_6,64_TAS_status_2015_6,65_VIC_status_2015_6,66_WA_status_2015,67_Australian_Capital_Territory_7,68_New_South_Wales_7,69_Northern_Territory_7,70_Queensland_7,71_South_Australia_7,72_Tasmania_7,73_Victoria_7,74_Western_Australia_7,75_Norfolk_Island_7,76_Lord_Howe_Island_7,77_Heard_Island_7,78_Macquarie_Island_7,79_Christmas_Island_7,80_Cocos_Keeling_Island_7,81_Ashmore_and_other_Indian_Ocean_islands_7,82_Coral_Sea_7,83_Australian_Fishing_Zone_7,84_Also_in_Papua_New_Guinea_7,85_Connectivity_with_Papua_New_Guinea_7,86_Also_in_Indonesia_7,87_Connectivity_with_Indonesia_7,88_Also_in_Timor-Leste_7,89_Connectivity_with_Timor-Leste_7,90_Also_in_New_Zealand_7,91_Connectivity_with_New_Zealand_7,92_Also_in_New_Caledonia_7,93_Connectivity_with_New_Caledonia_7,94_Australian_continental_island_only_7,95_Australian_oceanic_island_only_7,96_Body_length_8,97_Body_length_min_8,98_Body_length_max_8,99_Body_mass_average_8,100_Body_mass_min_8,101_Body_mass_max_8,102_Male_body_mass_average_8,103_Male_body_mass_min_8,104_Male_body_mass_max_8,105_Female_body_mass_average_8,106_Female_body_mass_min_8,107_Female_body_mass_max_8,108_Unsexed_body_mass_average_8,109_Unsexed_body_mass_min_8,110_Unsexed_body_mass_max_8,111_Source_of_body_mass_data_8,112_Brain_volume_8,113_Brain_mass_8,114_Brain_mass_residual_8,115_Feeding_habitat_Terrestrial_Arid_shrubland_9,116_Feeding_habitat_Terrestrial_Chenopod_shrubland_9,117_Feeding_habitat_Terrestrial_Heath_9,118_Feeding_habitat_Terrestrial_Triodia_hummock_grassland_9,119_Feeding_habitat_Terrestrial_Other_grassland_9,120_Feeding_habitat_Terrestrial_Mallee_9,121_Feeding_habitat_Terrestrial_Tropical_savanna_woodland_9,122_Feeding_habitat_Terrestrial_Temperate_dry_sclerophyll_forest_and_woodland_9,123_Feeding_habitat_Terrestrial_Temperate_wet_sclerophyll_forest_and_woodland_9,124_Feeding_habitat_Terrestrial_Rainforest_9,125_Feeding_habitat_Terrestrial_Mangrove_trees_9,126_Feeding_habitat_Inland_waters_Rivers_and_streams_9,127_Feeding_habitat_Inland_waters_Deep_open_water_9,128_Feeding_habitat_Inland_waters_Shallow_open_water_9,129_Feeding_habitat_Inland_waters_Reeds_and_tall_wet_grassland_9,130_Feeding_habitat_Inland_waters_Low_marshland_and_wet_grassland_9,131_Feeding_habitat_Coastal_Sandy_9,132_Feeding_habitat_Coastal_Rocky_9,133_Feeding_habitat_Coastal_Soft_mud_9,134_Feeding_habitat_Coastal_Saltmarsh_9,135_Feeding_habitat_Coastal_Mangrove_floor_9,136_Feeding_habitat_Marine_Very_cold_pelagic_9,137_Feeding_habitat_Marine_Cold_pelagic_9,138_Feeding_habitat_Marine_Temperate_pelagic_9,139_Feeding_habitat_Marine_Warm_pelagic_9,140_Feeding_habitat_Marine_Cold_inshore_9,141_Feeding_habitat_Marine_Temperate_inshore_9,142_Feeding_habitat_Marine_Warm_inshore_9,143_Feeding_habitat_Other_non-Australian_habitat_9,144_Feeding_habitat_Agricultural_landscapes_9,145_Feeding_habitat_Urban_landscapes_9,146_Breeding_habitat_Arid_shrubland_9,147_Breeding_habitat_Chenopod_shrubland_9,148_Breeding_habitat_Heath_9,149_Breeding_habitat_Triodia_hummock_grassland_9,150_Breeding_habitat_Other_grassland_9,151_Breeding_habitat_Mallee_9,152_Breeding_habitat_Tropical_savanna_woodland_9,153_Breeding_habitat_Temperate_dry_sclerophyll_forest_and_woodland_9,154_Breeding_habitat_Temperate_wet_sclerophyll_forest_and_woodland_9,155_Breeding_habitat_Rainforest_9,156_Breeding_habitat_Mangrove_9,157_Breeding_habitat_inland_wetland_9,158_Breeding_habitat_Beaches_and_sand_cays_9,159_Breeding_habitat_Rocky_coasts_and_islets_9,160_Breeding_habitat_Other_non-Australian_habitats_9,161_Breeding_habitat_Agricultural_lands_9,162_Breeding_habitat_Urban_9,163_Food_Fruit_10,164_Food_Nectar_or_pollen_10,165_Food_Seeds_10,166_Food_Foliage_or_herbs_10,167_Food_Corms_or_tubers,168_Food_Terrestrial_invertebrates_10,169_Food_Terrestrial_vertebrates_10,170_Food_Carrion_10,171_Food_Intertidal_invertebrates_10,172_Food_Fish_or_invertebrates_Marine_10,173_Food_fish_or_invertebrates_Inland_waters_10,174_Feeding_aggregation_Solitary_11,175_Feeding_aggregation_Pairs_11,176_Feeding_aggregation_Flocks_11,177_Mean_Flight_Initiation_Distance_11,178_Clutch_size_average_12,179_Clutch_size_min_12,180_Clutch_size_max_12,181_Egg_length_12,182_Egg_diameter_12,183_Nest_location_Ground_level_12,184_Nest_location_Supported_12,185_Nest_location_Hanging_12,186_Nest_location_Burrow_12,187_Nest_location_Hollow_12,188_Nest_location_Floating_12,189_Nest_aggregation_Solitary_12,190_Nest_aggregation_Colonial_12,191_Nest_aggregation_Parasitic_12,192_Breeding_system_Cooperative_12,193_National_movement_local_dispersal_13,194_National_movement_Partial_migrant_13,195_National_movement_Total_migrant_13,196_National_movement_Nomadic_or_opportunistic_13,197_National_movement_Irruptive_13,198_Nature_of_international_movements_13,199_Mixing_beyond_Australia_13,200_Level_of_international_genetic_exchange_13,201_Level_of_international_genetic_exchange_reliability_13,202_Maximum_time_elapsed_to_recapture_13,203_Maximum_distance_of_recapture_13,204_Number_of_banded_birds_recovered_13,205_Climate_specialisation_14,206_Specialisation_index_14,207_Sensitivity_index_14,208_Area_of_suitable_climate_inside_range_14,209_Area_of_suitable_climate_outside_range_14,210_Percent_of_suitable_climate_currently_inside_range_14,211_Percent_of_suitable_climate_remaining_inside_range_14,212_Inside_Range_10th_percentile_14,213_Inside_Range_90th_percentile_14,214_Percent_of_suitable_climate_remaining_outside_range_14,215_Outside_Range_10th_percentile_14,216_Outside_Range_90th_percentile_14,217_Climate_model_factor_Annual_mean_temperature_14,218_Climate_model_factor_Temperature_seasonality_14,219_Climate_model_factor_Max_temperature_of_warmest_month_14,220_Climate_model_factor_Min_temperature_of_coldest_month_14,221_Climate_model_factor_Annual_precipitation_14,222_Climate_model_factor_Precipitation_seasonality_14,223_Climate_model_factor_Precipitation_of_wettest_quarter_14,224_Climate_model_factor_Precipitation_of_driest_quarter_14,225_Mean_marine_productivity_around_breeding_colonies_14,226_Maximum_marine_productivity_around_breeding_colonies_14,227_Change_in_marine_productivity_around_breeding_colonies_14,228_Change_in_maximum_marine_productivity_around_breeding_colonies_14,229_BirdLife_Australia_Species_Number_15,230_BirdLife_Australia_Taxon_ID_15
14,40,Torresian Wandering Whistling-Duck,Dendrocygna,arcuata,australis,NA,Subspecies from Marchant and Higgins (1993),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,1,3,1,0,1,1,3,8,53,3,NA,12.7,Dendrocygninae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Australian,1,0,0,0,0,0,0,0,0,6,6,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,probable,present,possible,not listed,NA,vagrant,NA,0,0,NA,NA,NA,799,453,976,866,741,948,732,453,976,NAV,NAV,NAV,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,annual outward migration Non-marine,1,high,low,NAV,NAV,NAV,0.753,1.09,1.06,1771,215,89,111,100,127,40,18,89,29,1,0,2,19,2,43,4,NA,NA,NA,NA,204,u204
15,72,Blue-billed Duck,Oxyura,australis,NA,Oxyura australis,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,2,1,0,1,0,1,1,4,53,3,11.6,19.9,Anatinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,NT,C2a(ii),LC,NA,LC,NA,NT,C1,NT,C1,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,VU,not listed,LC,Rare,not listed,Th,priority,not listed,Core,not listed,not listed,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,40,40,40,801,476,1300,788,610,965,814,476,1300,NAV,NAV,NAV,"HANZAB, del Hoyo et al. (1992-2013)",4.02,4.16,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,84.9,5.5,3,12,66.2,48.1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,none,0,nil,certain,225,519,1,0.626,1.22,1.14,1263,651,66,60,35,116,28,9,103,49,7,6,9,5,6,2,16,306,375,-6,-1.6,216,u216
16,55,Pink-eared Duck,Malacorhynchus,membranaceus,NA,Malacorhynchus membranaceus,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,3,1,0,1,0,1,1,1,53,3,18.5,28.2,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,not listed,NA,0,0,41,36,45,377,272,480,407,290,480,346,272,423,NAV,NAV,NAV,HANZAB,2.85,2.95,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,62.1,7,3,10,49,36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,irregular outward dispersal,0,nil,certain,482,489,31,0.428,1.25,1.16,5377,2276,70,61,48,84,26,17,35,6,17,14,10,14,6,23,9,NA,NA,NA,NA,213,u213
17,43,Cape Barren Goose,Cereopsis,novaehollandiae,NA,Cereopsis novaehollandiae,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,4,1,0,1,0,0,2,1,53,3,18.5,NA,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,Rare,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,not listed,NA,0,0,83,75,91,5360,2260,7250,5840,4540,7150,NAV,NAV,NAV,4880,2260,7250,"HANZAB, R.Johnstone (pers.comm.)",8.83,9.15,-0.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NAV,4.2,3,5,82,55.2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,none,0,nil,certain,10637,446,439,2.747,1.3,1.2,77,147,34,55,22,77,71,38,118,10,25,41,12,4,3,3,3,NA,NA,NA,NA,198,198
18,45,Eastern Cape Barren Goose,Cereopsis,novaehollandiae,novaehollandiae,NA,Subspecies from Marchant and Higgins (1993),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,4,1,1,0,1,1,2,1,53,3,NA,23.7,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,Rare,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,not listed,NA,0,0,NA,NA,NA,4880,2260,7250,NAV,NAV,NAV,NAV,NAV,NAV,4880,2260,7250,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,0,nil,certain,NAV,NAV,NAV,2.752,1.3,1.2,74,126,37,36,7,70,54,15,101,14,26,38,10,0,2,5,4,NA,NA,NA,NA,198,u198b
19,44,Recherche Cape Barren Goose,Cereopsis,novaehollandiae,grisea,NA,Subspecies from Marchant and Higgins (1993),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,4,1,2,0,1,1,2,1,53,3,NA,23.7,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,not listed,NA,VU,D1,VU,D1,VU,D1,VU,D1,VU,2000,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,VU,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,1,0,NA,NA,NA,5840,4540,7150,5840,4540,7150,NAV,NAV,NAV,NAV,NAV,NAV,R. Johnstone (pers.comm. n=2 males),NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,0,nil,certain,NAV,NAV,NAV,25.059,1.31,1.28,2,12,14,50,0,100,700,50,3600,21,32,13,1,7,12,2,13,NA,NA,NA,NA,198,u198a
20,46,Black Swan,Cygnus,atratus,NA,Cygnus atratus,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,5,1,0,1,0,1,1,6,53,3,10.2,18,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,vagrant,NA,not listed,NA,present,probable,not listed,NA,0,0,125,110,140,5660,3700,8750,6220,3800,8750,5100,3700,6900,NAV,NAV,NAV,HANZAB,12.15,12.59,-0.23,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.4,5,1,14,105,67.3,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,probable irregular outward dispersal,1,nil,high,9030,1371,2509,0.512,1.16,1.1,4843,1928,72,93,77,105,34,28,43,3,12,13,8,3,5,2,55,NA,NA,NA,NA,203,u203
21,47,Mute Swan,Cygnus,olor,NA,Cygnus olor,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,5,2,0,1,0,1,1,6,53,3,10.2,18,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Introduced,0,0,0,1,0,0,0,0,0,2,2,LC,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Introduced Extinct,not listed,Introduced,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,present,none,not listed,NA,NA,NA,145,130,160,9300,5500,14300,10500,8100,14300,8120,5500,10800,NAV,NAV,NAV,Cramp et al. (1977-1994),NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,NAV,5.6,4,7,111,75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,none,0,nil,certain,415,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,u906
22,48,Canada Goose,Branta,canadensis,NA,Branta canadensis,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,6,1,0,1,0,0,7,6,53,3,10.2,NA,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Vagrant (from introduction to NZ),0,0,0,0,1,0,0,0,1,0,1,LC,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,not listed,NA,not listed,NA,not listed,NA,present,certain,not listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vagrancy,1,total,certain,NAV,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,799
23,49,Eastern Canada Goose,Branta,canadensis,moffitti,NA,Subspecies from Ornithological Society of New Zealand (2010),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,6,1,1,0,1,1,7,6,53,3,NA,11.1,Anserinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Vagrant (from introduction to NZ),0,0,0,0,1,0,0,0,1,0,1,not listed,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,not listed,NA,not listed,NA,not listed,NA,present,certain,not listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vagrancy,1,total,certain,NAV,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,u799
24,50,Radjah Shelduck,Radjah,radjah,NA,Tadorna radjah,Genus name from Dickinson and Remsen (2013) and del Hoyo et al. (2014),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,7,1,0,1,0,0,2,1,53,3,18.5,NA,Anatinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Australian,1,0,0,0,0,0,0,0,0,6,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,NT,not listed,not listed,not listed,Other,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,probable,vagrant,NA,not listed,NA,not listed,NA,0,0,55,49,61,950,600,1400,934,750,1100,839,600,1130,1010,760,1400,HANZAB,5.18,5.37,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,NAV,13,6,15,59,41,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,local dispersal,1,high,high,476,47,12,1.438,0.87,0.91,750,106,88,129,105,132,58,27,151,5,3,2,16,5,4,64,2,NA,NA,NA,NA,206,206
25,51,Torresian Radjah Shelduck,Radjah,radjah,rufitergum,NA,Subspecies from Marchant and Higgins (1993),"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,7,1,1,0,1,1,2,1,53,3,NA,23.7,Anatinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Australian,1,0,0,0,0,0,0,0,0,6,6,not listed,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,NT,not listed,not listed,not listed,Other,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,probable,vagrant,NA,not listed,NA,not listed,NA,0,0,NA,NA,NA,950,600,1400,934,750,1100,839,600,1130,1010,760,1400,HANZAB,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA,NA,NAV,NAV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,local dispersal,1,high,high,NAV,NAV,NAV,1.438,0.87,0.91,750,106,88,129,105,132,58,27,151,5,3,2,16,5,4,64,2,NA,NA,NA,NA,206,u206
26,52,Australian Shelduck,Tadorna,tadornoides,NA,Tadorna tadornoides,NA,"Ducks, Geese and Swans",Anatidae,Anseriformes,2,2,8,1,0,1,0,1,1,6,53,3,10.2,18,Anatinae,"Ducks, Geese, Other Waterfowl, Screamers","Ducks, Geese, Other Waterfowl, Screamers",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,not listed,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,not listed,NA,0,0,64,56,72,1430,878,1980,1560,990,1980,1290,878,1850,NAV,NAV,NAV,HANZAB,5.83,6.04,-0.18,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,121.6,9.3,8,14,68.9,48.5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,irregular outward dispersal,0,nil,certain,4788,1106,1934,0.688,0.91,0.94,2145,689,76,72,50,93,27,9,54,72,5,5,7,5,2,1,3,NA,NA,NA,NA,207,u207
