,census_tract_number,total_population,california_county,children_10_percent,pop_11_64_years_percent,elderly_65_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_percent,zip,nearby_city,ces_3_0_score,sb_535_disadvantaged_community,ozone,pm2_5,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score
4905,6037901102,5557,Los Angeles,12.7,78.3,9,26.3,57.2,9,0.7,3.7,3.1,93536,Lancaster,19.12,No,0.062,6.18286598,4.665,673.24,0.01,10.80796193,449.25,1,0,0,0,2,26.66,3.28,52.17,5.64,10.51,12.7,3.8,34.1,10.7,13.6,56.15,5.82
4906,6073015100,4769,San Diego,11.4,73.7,14.9,17.3,70.5,3.7,0.3,4.5,3.7,91942,La Mesa,19.12,No,0.044,11.21,17.035,314.14,0,113.8232771,1466.61,4.55,12,0.135,0,1.25,40.9,5.04,60.63,4.28,8.04,5.8,1.2,21.6,7.1,11.7,36.6,3.8
4907,6059011402,2325,Orange,12.2,68.9,18.9,19.7,67.7,0.9,0.1,8.7,2.9,92831,Fullerton,19.11,No,0.046,11.21,22.826,562.3,0,9406.268375,1161.85,4.9,5.5,0.055,0,0.8,47.97,5.91,50.57,1.97,8.78,4.3,0.9,16.6,10.7,9.4,31.19,3.23
4908,6065042716,5033,Riverside,11.3,73.9,14.8,16.8,77.5,1.5,0.1,1.8,2.2,92587,Sun City,19.11,No,0.06,10.79,4.278,966.75,0,225.1530941,577.56,0,3,0,2,0,34.6,4.26,36.11,4.73,12.16,8.7,0.4,21.6,8.5,16.2,43.23,4.48
4909,6073019503,4795,San Diego,16.5,79.3,4.2,57.5,32.2,3.4,0.4,4.1,2.4,92083,Vista,19.1,No,0.044,9.53630303,13.01,206.68,0.16,48.17632667,1110.33,1,2,0,2,0,28.05,3.46,49.62,5.16,6.8,33.5,24.8,55.7,4.1,14.1,53.3,5.53
4910,6073003103,6256,San Diego,13.4,75.7,10.9,42.7,8,34.1,0.1,12.1,3,92114,San Diego,19.1,No,0.04,11.21,9.802,228.07,0,238.0889505,262.69,4.5,3,0,0,0,22.52,2.77,110.54,5.15,8.55,23.4,5.4,36.2,14.8,23.2,66.4,6.89
4911,6037274202,4337,Los Angeles,5.9,74,20.1,6.3,82.1,3.5,0.1,5,3,90292,Marina del Rey,19.1,No,0.046,12.05,23.192,578.88,0,1787.720166,617.47,4,5.5,0.075,28,1,51.59,6.35,30.17,4.43,6.41,3.4,7.1,18.6,9.1,7.8,28.98,3
4912,6097153901,5421,Sonoma,10.3,72.6,17.1,25.8,68.4,0.8,0.6,2.3,2.1,95448,Healdsburg,19.08,No,0.035,8.4167793,2.159,681.86,174.55,16.20934288,450.07,0,23.8,0.5,6,11,43.35,5.34,40.27,5.14,5.81,15.6,2.8,21.1,5.5,12.7,34.46,3.57
4913,6037700300,5623,Los Angeles,2.5,84.3,13.2,9.3,79.7,2.9,0.1,5,2.9,90069,West Hollywood,19.08,No,0.05,12.05,23.12,632.99,0,1642.278323,1246.92,0.4,25.5,0.125,0,0,49.94,6.15,19.73,5.32,4.73,1.7,4.9,21.5,7.6,20.9,29.91,3.1
4914,6037137502,4202,Los Angeles,11.6,70.2,18.2,9.9,75.2,4.2,0.2,5.7,4.8,91364,Woodland Hills,19.07,No,0.057,10.37,26.041,618.05,0,422.8037167,2276.01,0,37.5,0.325,0,0,50.87,6.27,35.69,3.1,7.57,1,6.7,16.2,5.9,19.9,29.35,3.04
4915,6059099604,3606,Orange,11.4,74.4,14.2,14.1,69.3,0.4,0.5,12.4,3.3,92647,Huntington Beach,19.07,No,0.044,11.21,11.872,238.5,0,12244.90969,642.16,6,34.25,0.155,0,0,41.6,5.12,29.04,5.56,6.47,9.1,3.4,21.8,10.3,8.2,35.88,3.72
4916,6033000702,4029,Lake,13.5,72,14.5,23,64.7,4.2,2,0.8,5.2,95457,Lower Lake,19.07,No,0.042,5.76368635,1.233,276.06,1.14,0.023461266,206.52,0.5,6.75,0,5,11.6,23.95,2.95,116.97,2.72,8.5,24.5,2.1,67.5,29.7,27.3,62.31,6.46
4917,6037101300,4199,Los Angeles,8.8,73.3,17.9,12,76,1,0.1,7.6,3.3,91042,Tujunga,19.06,No,0.053,11.21,8.024,849.1,0,1058.422537,1187.9,0,9.3,0,6,0,44.55,5.49,33.52,3.48,8.16,10.1,4.9,19.4,8.8,12,33.49,3.47
4918,6071009717,4018,San Bernardino,12.4,73.3,14.3,24.7,63.2,5.9,0.2,2.9,3.1,92307,Apple Valley,19.05,No,0.065,7.02122524,12.718,434.1,0,29.99463915,593.05,0,1,0,3,0,26.66,3.28,97.8,5.32,14.88,8.7,1.8,25.2,7,13.7,55.95,5.8
4919,6083002205,4997,Santa Barbara,19.1,69.6,11.3,70.3,21.5,1.4,0.2,4.6,2,93454,Santa Maria,19.04,No,0.035,4.50614746,11.26,284.33,0,59.28427073,591.96,0,2.5,0.02,14,0,21.56,2.66,58.41,6.39,6.75,43.2,17.5,59.9,12.8,19.1,69.14,7.17
4920,6037431700,6433,Los Angeles,9,72.3,18.7,5.2,20.6,0.6,0,72,1.6,91007,Arcadia,19.04,No,0.051,10.79,11.29,870.79,0,4571.664324,599.59,1,0,0.125,0,0.5,41.13,5.07,14.62,5.21,4.5,13.6,18.9,23.2,7.2,18.3,36.24,3.76
4921,6001435200,4140,Alameda,11,77.7,11.3,22,29.9,25.2,0.2,16.6,6.1,94541,Hayward,19.04,No,0.035,8.69794377,20.361,58.8,0,363.2015822,2025.11,0.1,5,0,1,0,26.87,3.31,66.54,5.97,7.65,8.7,11.3,17.2,12.5,14.6,55.47,5.75
4922,6113011001,6464,Yolo,16.3,71.5,12.2,50.7,40.9,1.7,0.7,3.9,2.1,95695,Woodland,19.03,No,0.046,7.02122524,5.053,302.34,0,47.59082924,426.31,13.75,24,0.1,0,0.4,28.19,3.47,56.23,2.96,8.77,24.6,15.3,44.3,9,17.5,52.85,5.48
4923,6001436000,4557,Alameda,12.9,74.7,12.4,40.1,36.9,3,0.4,16.5,3.2,94580,San Lorenzo,19.02,No,0.033,8.69794377,9.244,154.94,0,438.1389093,381.47,1.9,17.3,0.095,10,0,27.81,3.43,74.46,4.44,10.82,13.2,6.7,14.2,9.2,16.8,53.56,5.55
4924,6037300600,8053,Los Angeles,10.8,73.6,15.6,11.7,59.9,0.7,0.2,24.3,3.2,91208,Glendale,19.02,No,0.053,11.21,11.759,883.49,0,1336.977321,929.33,0,24.85,0.02,2,0.2,46.03,5.67,21.2,3.51,6.42,9.9,10,26.9,5,26.7,32.35,3.36
4925,6073002301,2821,San Diego,14.3,78.6,7.1,37.3,20.8,12.7,0.2,25.3,3.7,92115,San Diego,19.01,No,0.042,10.37,24.13,228.07,0,184.8114038,357.82,0.7,0,0,0,0,22.79,2.81,45.47,7.75,5.36,25.5,15.6,64.2,10,32.5,65.3,6.77
4926,6037135202,4255,Los Angeles,10.9,73.4,15.7,15.5,67.1,2.8,0.2,10.9,3.5,91307,West Hills,19.01,No,0.055,10.37,16.454,618.05,0,363.1367569,675.85,0.25,3,0.025,2,0,37.51,4.62,35.92,5.98,6.94,4.3,1.9,14.1,10.4,17.5,39.68,4.11
4927,6085512032,3389,Santa Clara,14.8,76.4,8.8,34.3,41,3.3,0.5,16.5,4.5,95119,San Jose,19.01,No,0.038,10.37,13.64,548.6,0,57.89757106,590.93,47.2,6,5.3,2,0,39.57,4.87,39.06,5.35,7.51,9.7,4.2,15.9,7.6,9.1,37.61,3.9
4928,6001450743,4734,Alameda,16.3,79.4,4.3,15.3,31.1,3.3,0.3,46,4,94588,Pleasanton,19.01,No,0.038,8.69794377,33.429,160.48,2.94,201.3500563,1223.98,3,5.5,0.175,2,0,39.84,4.91,29.47,9.22,6.49,7.1,11.2,12.1,1.1,10.5,37.35,3.87
4929,6085505304,3265,Santa Clara,11.8,74.4,13.8,20.9,39.5,1,0.4,32.6,5.6,95051,Santa Clara,19,No,0.035,10.37,33.031,179.53,0,240.8230814,664.92,3.95,13.65,0.165,2,0,36.52,4.5,25.15,7.67,6.84,9.8,13.9,11.6,7.5,8.7,40.73,4.22
4930,6073009604,3179,San Diego,11,73,16,19,66.8,3.3,0.6,6.2,4.1,92120,San Diego,19,No,0.042,9.95548266,26.91,228.07,0,150.5063101,1882.42,18.4,11,0.75,8,0.1,48,5.91,37.04,4.65,6.61,6.1,2.4,13.4,8.4,13.2,30.99,3.21
4931,6071000118,4541,San Bernardino,10.7,80.9,8.4,20.5,25,3,0.2,48.5,2.8,91709,Chino Hills,18.99,No,0.055,12.47,5.655,826.52,0.38,8948.319107,509.87,0,0,0,0,0,40.35,4.97,21.78,6.49,6.76,5.6,11.5,17.1,8.5,6.1,36.85,3.82
4932,6067008127,4792,Sacramento,14.6,77.8,7.6,19.5,68.3,2.9,0.8,4.5,4.1,95621,Citrus Heights,18.99,No,0.053,8.27876414,11.97,503.19,0,48.82022902,1189.96,0,0,0.11,0,0,29.35,3.62,58.65,3.41,9.68,8.8,3.8,38,13.7,17.9,50.65,5.25
4933,6075016000,2465,San Francisco,2.3,74.6,23.1,9.7,49.6,4.9,0.2,31.7,4,94102,San Francisco,18.99,No,0.03,8.69794377,67.68,171.2,0,226.6074722,778.2,3.95,1.35,3.295,0,0,32.39,3.99,86.92,4.08,6.38,7.3,11.2,30.3,4.9,22.2,45.89,4.76
4934,6071009713,7063,San Bernardino,15.6,74.3,10.1,33.1,55.4,6.1,0.5,2,2.9,92307,Apple Valley,18.99,No,0.065,7.44040487,2.509,484.84,0,41.78086808,175.09,0.6,0,0.05,0,0,20.49,2.52,107.89,6.4,16.43,15.6,5.1,33.8,14,16.4,72.54,7.52
4935,6019004405,4040,Fresno,9.4,77.3,13.3,16.4,68,2.5,0.3,9.8,2.9,93720,Fresno,18.98,No,0.065,15.4,20.91,681.2,0,2406.773099,356.11,0,0,0,1,0,41.75,5.14,39.56,7.11,7.26,2.2,1.5,16.2,5.3,11,35.58,3.69
4936,6037143603,2222,Los Angeles,6.5,86.2,7.3,12.5,71.7,4.9,0.3,7.1,3.6,91602,North Hollywood,18.98,No,0.053,12.05,20.95,618.05,0,1428.135529,2145.96,14.25,16,0.75,6,3,65.67,8.09,24.13,4.03,4.88,2.7,0,21.2,9.5,17.6,22.62,2.35
4937,6037462400,4229,Los Angeles,11.9,74.1,14,30.9,50.8,6.5,0.2,7.9,3.8,91104,Pasadena,18.96,No,0.051,10.37,26.26,589.04,0,2652.268209,765.72,0,0,0.1,0,0.4,40.87,5.03,40.97,3.51,6.52,9.7,10.5,27.2,7.4,16,36.32,3.77
4938,6111004505,2150,Ventura,17.7,74.2,8.1,81.7,8.7,2.2,0,6.5,0.9,93033,Oxnard,18.96,No,0.044,9.53630303,31.53,652.42,0,2206.697793,247.77,0,1,0.01,0,0,31.36,3.86,31.91,3.56,6.06,49.7,12,53,11.3,18.7,47.33,4.91
4939,6029005501,6275,Kern,10.4,71.2,18.4,9.5,82.2,1.5,0.9,2.8,3,93555,Ridgecrest,18.96,No,0.06,5.76368635,0.834,901.18,0.13,0.352126482,123.05,9.5,8.85,0,0,10.7,33.8,4.16,63.89,3.51,20.64,8.6,1.1,28.5,5.8,11.7,43.91,4.55
4940,6073018511,5003,San Diego,15.3,77.9,6.8,43.8,42.9,4.3,0.3,5.9,2.9,92054,Oceanside,18.95,No,0.042,8.69794377,16.708,483.28,0,42.32269562,619.84,0.1,3.3,0.15,2,13.25,34.95,4.31,42.29,3.36,7.13,13.4,5.7,44.9,9.8,17.8,42.44,4.4
4941,6023001200,4686,Humboldt,6.3,85.9,7.8,11.7,77.1,1.3,2,2.8,5,95550,Korbel,18.95,No,0.03,6.34638238,0.398,165.07,0.42,4.231350715,978.41,3.5,27.3,0.025,4,18.5,30.96,3.81,69.66,3.05,7.46,8.9,1.5,50.2,17.3,18,47.92,4.97
4942,6059001102,3144,Orange,12,77,11,46.2,41.3,0.7,0.6,9.2,2,90631,La Habra,18.94,No,0.046,11.21,7.947,614.25,0,6472.936084,807.74,0,6.05,0,7,0.2,41.22,5.08,43.34,2.26,8.18,13.9,7.7,24.5,5.4,15.3,35.96,3.73
4943,6071009710,7120,San Bernardino,19.2,73.2,7.6,38.9,41,12.9,0.7,2.9,3.6,92308,Apple Valley,18.93,No,0.065,7.02122524,4.976,387.15,0,19.57095861,406.67,0,0,0,0,0,18.78,2.31,83.37,7.74,12.78,19.2,1.5,59.5,15.9,31.6,78.94,8.19
4944,6067009311,6407,Sacramento,14.8,77.9,7.3,20.1,37.4,8.9,0.6,27.8,5.1,95829,Sacramento,18.93,No,0.05,9.53630303,11.795,345.04,0,79.67596978,466.97,0,0,0,4,0,24.85,3.06,52.83,5.94,10.76,8.4,8.6,36.5,11,14,59.66,6.19
4945,6079010202,5491,San Luis Obispo,14.5,70.7,14.8,36.9,57.2,1.7,0.4,2.1,1.8,93446,Paso Robles,18.93,No,0.042,7.81130688,2.044,504.16,47.5,31.26188374,236.62,23,0,0.5,0,0,29.6,3.65,47.69,6.61,6.55,15.4,5.9,27.9,5.3,21.4,50.05,5.19
4946,6037403320,5573,Los Angeles,9.2,81.3,9.5,13.4,15.9,3.7,0.1,64.2,2.7,91765,Diamond Bar,18.92,No,0.055,12.05,7.602,595.24,0,13860.85048,592.84,0,10,0,0,0,39.65,4.88,21.99,5.63,7,6.9,15.8,15.9,7.9,11.5,37.37,3.88
4947,6037400900,4086,Los Angeles,12,75.8,12.2,27.5,58.7,1.3,0.3,9.8,2.4,91741,Glendora,18.92,No,0.057,11.21,12.044,486.53,0,4125.048698,399.66,4.5,3,0.1,0,3.5,43.22,5.32,34.49,3.38,6.49,9.8,6.5,26.6,5.5,24.6,34.27,3.55
4948,6085512022,5374,Santa Clara,14.9,75.3,9.8,38,25.3,4.3,0.3,29,3,95123,San Jose,18.91,No,0.038,10.37,24.13,472.32,0,70.7629111,559.7,0,1.5,0,2,0,26.99,3.32,41.96,6.53,7.26,17.6,25.4,38.2,5,17,54.85,5.69
4949,6073007600,5607,San Diego,3.1,85.9,11,8.2,85.3,0.9,0.3,2.6,2.6,92109,San Diego,18.91,No,0.04,10.37,12.143,228.07,0,163.4938235,1393.5,13.65,40.25,0.14,16,2,47.72,5.88,22.06,5.95,5.33,1.3,0,37.3,4.9,22.8,31.02,3.22
4950,6081601605,6189,San Mateo,9.7,74.4,15.9,9.6,9.6,2.5,0,75.1,3.1,94015,Daly City,18.91,No,0.03,8.69794377,20.52,771.97,0,102.2908648,363.17,0,12,0.01,0,0,26.32,3.24,52.67,7.83,8.39,5.7,10.6,17.4,11.9,15,56.23,5.83
4951,6095252911,4912,Solano,5.2,46.6,48.2,12,73.8,6.6,0.4,4.4,2.7,95687,Vacaville,18.91,No,0.042,7.85958451,12.89,242.15,1.47,427.7268844,1143.02,0,3,0.235,2,0,33.98,4.18,72.28,3.95,9.59,10.2,1.7,28.8,4.2,16.4,43.56,4.52
4952,6097151308,4796,Sonoma,8.4,72.3,19.3,14.5,74.8,1.5,0.5,5.4,3.3,94928,Rohnert Park,18.91,No,0.03,6.18286598,13.4,468.82,0.04,99.1340381,805.53,0,27.8,0,4,2.5,31.52,3.88,38.59,5.26,6.55,15.2,0.5,34.8,11.6,25.7,46.96,4.87
4953,6067002300,3156,Sacramento,10.8,76.3,12.9,10.5,75.8,1.3,0.3,7.6,4.4,95818,Sacramento,18.89,No,0.046,9.53630303,29.079,80.01,0,311.5370123,414.92,10,18,0,16,0.5,40.26,4.96,71.28,3.9,10.29,3.4,2.7,11.7,1.4,12.6,36.73,3.81
4954,6067009317,5700,Sacramento,13.9,79.2,6.9,25.4,34.8,13.5,0.4,20.6,5.2,95828,Sacramento,18.89,No,0.05,9.53630303,10.681,427.24,0,54.28130421,566.49,1,1.8,0,4,0,27.79,3.42,64.44,5.25,8.95,8.1,7.6,27.4,10.6,12.2,53.21,5.52
4955,6061021401,2569,Placer,15.8,72.8,11.4,32.9,63.4,0.1,1.2,0.4,2,95648,Lincoln,18.89,No,0.053,8.69794377,7.294,332.62,0,30.06792738,430.71,0,51.75,0,0,4.45,29.59,3.64,36.35,4.43,8.14,14.1,7,37.2,10.9,24.8,49.97,5.18
4956,6013330000,5353,Contra Costa,11.7,76.5,11.8,28.2,55.7,2.4,0.5,9.4,3.8,94519,Concord,18.87,No,0.038,7.85958451,14.867,76.79,0,1133.769532,403.73,13,25.5,0.06,0,0.2,29.01,3.57,72.16,3.31,8.32,12.2,8.5,27.5,12.9,17.3,50.91,5.28
4957,6067007209,3695,Sacramento,12.8,76.9,10.3,18,73.3,1.6,1.6,2.2,3.3,95673,Rio Linda,18.86,No,0.05,9.1171234,4.854,262.11,0,118.4349127,340.6,4,0,0.1,0,1,24.78,3.05,73.29,3.05,15.31,21.4,3.1,49.9,12.2,17.9,59.59,6.18
4958,6065044515,3618,Riverside,17.6,68.6,13.8,72.8,23.3,2,0.4,1,0.4,92240,Desert Hot Springs,18.86,No,0.068,5.76368635,3.697,499.45,0,0.109904379,674.19,0,0,0,0,0,20.85,2.57,71.15,4.5,9.25,36.6,12.2,59.5,18.9,23.7,70.83,7.35
4959,6073009510,5087,San Diego,33.5,66.1,0.4,23.2,53.8,9.3,0.6,4.9,8.2,92124,San Diego,18.86,No,0.044,9.53630303,12.88,228.07,0,145.3279358,1321.73,12,16.5,0.05,7,0,39.32,4.84,28.68,4.47,5.29,4.5,0,45.1,14.8,26.3,37.55,3.89
4960,6023011000,4386,Humboldt,12.7,68.3,19,13.3,79.9,0.3,2.2,0.8,3.5,95540,Fortuna,18.85,No,0.026,5.34450672,3.771,411.62,0.55,6.516223554,142.03,0,9,1.25,4,5.45,26.9,3.31,105.07,4.24,12.42,12.8,0.8,39.2,11.2,10.3,54.85,5.69
4961,6067008130,3761,Sacramento,12.8,75.1,12.1,15.6,69.2,5.8,0.9,4.4,4.1,95842,Sacramento,18.85,No,0.051,8.69794377,14.927,503.19,0,58.69612472,1927.54,0,0,0.1,0,0,32.36,3.99,71.66,3.83,7.91,8.2,1.6,40.7,8.8,18.6,45.6,4.73
4962,6085500600,4586,Santa Clara,11.2,80.1,8.7,27.2,50,5.8,0.3,13.3,3.3,95126,San Jose,18.84,No,0.035,10.37,45.45,479.23,0,212.7355472,449.91,30.95,60.25,0.25,3,0,45.95,5.66,34.78,5.71,4.82,4.6,12.2,18.4,4.8,9.4,32.11,3.33
4963,6029003812,4367,Kern,13.7,71.1,15.2,23.2,63.9,3.1,1.1,6.2,2.4,93312,Bakersfield,18.84,No,0.062,18.76,23.093,850.88,0,551.1434362,803.72,0.25,22.5,0,0,0,49.38,6.08,30.63,3.42,8.18,8.1,2.9,19.6,9,10,29.87,3.1
4964,6073012304,3434,San Diego,11.8,74.4,13.8,52.9,35.4,3,0.6,5.1,3,91910,Chula Vista,18.84,No,0.04,11.21,17.55,267.03,0,568.3700296,995.81,0,0,0.01,6,0,32.68,4.03,57.45,4.5,8.14,9.2,6.1,28.1,10.2,9.4,45.13,4.68
4965,6059032061,3349,Orange,9.1,67.7,23.2,7.5,83.8,0.8,0.2,6,1.8,92675,San Juan Capistrano,18.84,No,0.05,8.69794377,10.048,233.82,11.03,1626.700581,1923.71,9,2,0.15,5,0.3,47.39,5.84,27.78,6.25,6.83,3.6,0,5.3,8.2,13.4,31.13,3.23
4966,6017031502,6031,El Dorado,10.1,67.7,22.2,13.2,80.7,0.4,1.6,0.9,3.3,95667,Placerville,18.84,No,0.057,8.27876414,1.472,145.87,0.09,4.038252518,528.81,1,31,2.1,0,9,35.49,4.37,38.57,4.17,6.13,10.3,3.8,33.3,16.7,17.6,41.56,4.31
4967,6073009511,4427,San Diego,35.1,64.7,0.2,25.9,48.1,12.3,0.8,4.8,8.2,92124,San Diego,18.84,No,0.044,9.53630303,15.328,228.07,0,156.0007805,2573.73,0,4.75,0,7,0.25,33.81,4.16,28.68,5.93,5.29,1.4,0,53,11.6,52,43.61,4.52
4968,6037139701,4920,Los Angeles,12.2,66.4,21.4,6.5,83.2,1.8,0.1,5.9,2.6,91436,Encino,18.83,No,0.055,10.79,23.378,618.05,0,732.9364021,2801.55,0.4,0,0,8,0,46.18,5.69,26.09,5.87,6.48,7.3,5.1,7.4,4.8,14.9,31.92,3.31
4969,6065043247,8838,Riverside,16.8,78.5,4.7,28,44.7,8,0.6,14.1,4.6,92596,Winchester,18.83,No,0.057,6.18286598,4.821,821.28,24.09,106.1037411,336.01,4.5,5,0.59,6,5,48.02,5.91,20.29,4.79,7.04,12.3,3.3,11.7,10.9,8.9,30.69,3.18
4970,6067009308,6032,Sacramento,11.3,74.7,14,21.9,61.7,3.7,0.7,8.2,3.8,95624,Elk Grove,18.82,No,0.048,9.53630303,12.31,624.76,0,33.38929799,948.83,0,0,0.11,2,0,32.53,4.01,46.89,4.9,9.71,7,0,34.5,8.7,15.7,45.29,4.7
4971,6085506305,7191,Santa Clara,16,75.8,8.2,40.6,29.4,6.5,0.3,20.3,3,95117,San Jose,18.81,No,0.035,10.37,28.67,479.23,0,164.7816987,473.71,0.25,0,0.1,1,0,29.34,3.61,30.9,4.95,5.84,17.3,26,39.9,9.1,25.8,50.18,5.2
4972,6059042313,6471,Orange,10.3,79.3,10.4,30.8,63.8,0.7,0.4,2.3,1.9,92629,Dana Point,18.81,No,0.048,8.69794377,8.85,442.77,0,1620.87933,536.9,0.7,5.5,0.15,10,2,40.57,5,29.15,5.42,5.65,9.1,6.4,29.7,1.9,20.1,36.29,3.76
4973,6075015900,4350,San Francisco,4.2,75.9,19.9,8.1,36.3,12.9,0.1,38,4.6,94115,San Francisco,18.8,No,0.03,8.69794377,67.68,171.2,0,222.6391569,681.62,1.3,8.4,1.51,0,0,32.8,4.04,47.16,4.93,4.5,10.1,17.2,37.6,4.4,25.9,44.86,4.65
4974,6037800504,2497,Los Angeles,8.2,73.5,18.3,6,86.5,1.3,0.3,3.6,2.2,90265,Malibu,18.8,No,0.051,10.37,1.254,225.79,0.04,432.3176518,956.4,10,8,0.6,22,8,50.76,6.25,11.36,7.84,4.58,4.9,1.6,15,7.1,15.5,28.99,3.01
4975,6081610900,6932,San Mateo,14.6,79.4,6,56.4,32.5,1.9,0.3,5.8,3,94061,Redwood City,18.79,No,0.033,9.53630303,17.8,98.27,8.29,144.4199068,499.42,16.85,59.55,0.01,0,0.2,34.78,4.28,44.64,3.95,5.02,23.5,19.1,44.9,2.9,20.1,42.3,4.39
4976,6059099305,7143,Orange,10.7,83.5,5.8,25.3,63.4,1,0.3,6.6,3.4,92648,Huntington Beach,18.79,No,0.044,11.21,9.226,238.5,0,7358.3484,569.05,5.5,6,0.1,0,1,37.65,4.64,27.01,4.8,6.75,11.8,3,31.9,7.4,24.7,39.07,4.05
4977,6009000220,5515,Calaveras,11.2,75,13.8,12.2,80.5,0.9,1.5,1.8,3.1,95252,Valley Springs,18.78,No,0.053,8.60619586,0.267,307.15,1.71,100.0985841,100.58,0,3,0,5,10,29.9,3.68,52.5,5.07,8.97,6.2,0,29.3,15.6,16.4,49.18,5.1
4978,6037910505,3064,Los Angeles,17.4,77.4,5.2,66.1,18.6,10.5,0.5,2.1,2.2,93550,Palmdale,18.78,No,0.062,6.18286598,8.874,243.83,0,5.712411804,679.78,0,0,0,0,0,19.47,2.4,106.26,5.32,13.06,28.8,16.8,53.7,5.8,31.9,75.52,7.83
4979,6037273700,2801,Los Angeles,10.7,78.7,10.6,23.6,65.9,1.7,0.3,4.6,3.9,90291,Venice,18.77,No,0.046,12.05,27.49,588.45,0,1609.521039,1134.16,3.75,7.5,0.05,5,1,52.41,6.46,29.74,2.7,6.87,10.3,3,15.5,6.9,20.6,28.03,2.91
4980,6059062800,4220,Orange,5.5,73.6,20.9,6.4,88.6,0.8,0.3,2.2,1.7,92661,Newport Beach,18.76,No,0.044,10.37,14.248,268,0.19,4574.431515,437.97,2.9,4.25,0.025,16,0,39.38,4.85,19.47,5.7,6.95,1.7,0,26.5,16.2,18.1,37.3,3.87
4981,6037267402,4580,Los Angeles,4.9,81.9,13.2,13.4,64.4,2.9,0.2,14.5,4.6,90025,Los Angeles,18.75,No,0.046,12.05,33.348,516.46,1.38,1292.556841,1380.68,11,25,0.175,0,1,59.51,7.33,19.62,2.93,6.17,2.7,4.8,23.6,6.6,24.1,24.67,2.56
4982,6111007901,5401,Ventura,14.3,79,6.7,39,47.2,0.9,0.3,9.4,3.2,93065,Simi Valley,18.75,No,0.053,9.53630303,9.807,255.13,0,36.79480395,1125.3,0,3,0.01,11,0,32.55,4.01,41.29,4.04,11,18.3,5,22,8.1,13.7,45.09,4.68
4983,6073017900,6958,San Diego,10.8,74.2,15,36.1,56.9,0.9,0.4,3.2,2.4,92008,Carlsbad,18.74,No,0.042,9.53630303,14.119,276.64,1.11,46.08349742,2599.28,0,7,0.55,5,0,39.93,4.92,29.13,3.68,5.01,17.1,10.3,37.7,9.3,18.2,36.74,3.81
4984,6085509404,6076,Santa Clara,13,78.5,8.5,31.6,32.6,1.6,0.1,31,3.1,94040,Mountain View,18.74,No,0.035,9.53630303,23.86,382.59,0,208.6546795,605.03,35.9,18.3,0,4,0,37.82,4.66,15.42,7.21,4.58,11.9,11.8,29.7,4.8,17.5,38.79,4.02
4985,6059110102,5780,Orange,9.5,76,14.5,17.9,32.5,3.3,0.2,42.9,3.2,90623,La Palma,18.72,No,0.044,11.21,12.587,237.5,0,6126.638612,520.23,1,0,0.06,7,7,40.6,5,24.01,5.64,6.35,6,9,18.5,7.1,16.5,36.1,3.74
4986,6111002600,3211,Ventura,11.8,80.3,7.9,31.2,61.6,1,0.8,2.1,3.3,93001,Ventura,18.71,No,0.046,9.53630303,30.729,346.35,0,42.82212088,1276.61,3,27.5,0,2,0,39.07,4.81,44.71,3.25,7.62,9.8,1.7,31.2,7,23.3,37.48,3.89
4987,6001441927,4103,Alameda,14.3,74.6,11.1,11.8,20.4,5.5,0.1,57.6,4.6,94538,Fremont,18.7,No,0.035,9.1171234,17.691,83.53,0,130.5452305,556.32,11.65,22,0.06,0,0,27.97,3.44,67.67,5.26,10.69,4.4,10.9,9.6,5.9,19.6,52.34,5.43
4988,6085512505,7295,Santa Clara,18.1,76,5.9,61.4,26.1,1.5,0.5,8,2.5,95020,Gilroy,18.68,No,0.04,7.44040487,28.179,430.12,19.75,2.072553979,539.28,0.5,10.5,0,2,0,31.51,3.88,67.35,3.12,10.47,23,3.5,23.2,7.8,13,46.42,4.81
4989,6111006900,3520,Ventura,10.1,65.3,24.6,21.3,65.7,1.3,0.5,8.9,2.3,91360,Thousand Oaks,18.68,No,0.048,9.53630303,7.593,175.86,0,83.06809915,1263.47,0,3,0.01,11,0,30.56,3.76,31.55,4.92,8.3,7.9,6.2,34.7,8.8,28.2,47.85,4.96
4990,6037571101,4574,Los Angeles,12.2,77.1,10.7,26.8,56.9,3.8,0.2,8.7,3.6,90713,Lakewood,18.67,No,0.044,11.21,12.89,281,0.64,5438.245393,588.48,0,3,0.5,2,2.3,43.66,5.38,41.17,4.4,9.9,8.2,0.9,12.3,6.9,5.1,33.48,3.47
4991,6059099233,3419,Orange,10.1,72.8,17.1,10.6,53.6,0.6,0.4,30.9,3.9,92708,Fountain Valley,18.67,No,0.044,11.21,21.825,251.22,0.04,10147.77703,670.26,0,11,0.01,0,1,39.98,4.92,24.67,5.49,5.89,10.6,11.6,23.3,8.1,10.5,36.56,3.79
